Time,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14
7.89383799999996,2.045061,4.370633,0.5739672,4.830362,2.440704,2.059262,2.611567,4.286357,3.305259,2.589068,5.326688,7.19584,0.3391003,17.73034,4.637167
7.993759999999952,2.198863,4.072453,0.5071913,4.501442,2.289327,1.922157,2.380281,4.059531,3.590363,2.306016,4.985691,6.648819,0.3175581,16.91726,4.377628
8.093681999999944,2.064292,4.066176,0.4481842,4.272423,3.262316,2.134759,2.169478,3.844708,3.376163,2.05391,4.666523,6.143383,0.2973844,16.14147,6.024464
8.193603999999937,1.937957,3.788767,2.201116,3.981495,3.05998,1.992628,2.307404,3.641253,3.126177,1.829365,5.261107,5.676369,0.2784922,19.71424,5.770031
8.293525999999929,1.819354,3.530283,1.945036,3.710378,2.870194,1.859959,3.166519,3.448564,2.894701,1.629368,4.924308,5.244857,0.2608003,18.81018,6.760876
8.393447999999921,1.708009,3.876,1.718749,3.797004,3.793542,1.736124,2.886085,3.266072,3.073252,1.451237,6.262845,4.846148,0.2442323,17.94758,6.382473
8.493370000000027,1.603479,3.614028,1.841943,4.009389,3.558259,1.620533,2.630486,3.093237,2.845695,1.29258,5.861918,4.477749,0.7124404,19.66228,6.02525
8.59329200000002,1.505346,3.367466,1.62765,4.221922,3.337569,1.512639,3.107023,2.929548,2.634986,1.151268,5.929906,4.137355,0.6671807,18.76061,5.688021
8.693214000000012,1.413218,3.137725,2.515283,3.934434,3.130566,1.411928,2.831858,2.774522,2.772477,1.025405,6.088994,3.822838,0.6247963,19.03808,5.369666
8.793136000000004,1.351669,2.923658,2.2602,3.666521,2.936402,1.977123,3.936619,2.627699,2.641173,0.9133016,7.010198,3.53223,0.5851045,18.64337,5.069129
8.893057999999996,1.268947,2.724195,1.997246,4.352353,2.75428,1.845487,3.587983,2.488646,3.602245,0.8134543,6.561428,3.263713,0.5479342,17.78842,4.785412
8.992979999999989,1.191287,3.224306,1.764884,4.055983,2.583454,2.354012,3.660919,2.356951,3.335518,0.7245229,6.141387,3.015609,0.5131252,17.07777,4.517576
9.092901999999981,1.11838,3.004332,1.559556,3.779794,3.474384,2.197283,3.336699,2.232225,3.088541,0.645314,5.748235,2.786365,0.4805275,16.29462,4.26473
9.192823999999973,1.049935,4.097277,2.014189,4.139062,3.258896,2.050988,3.041193,2.1141,4.216894,1.556064,5.380252,2.574548,0.4500008,19.79471,4.026035
9.292745999999966,0.9856791,3.817746,1.779857,3.981462,3.056773,1.914434,2.961701,2.002225,3.928092,1.385946,5.035826,2.378834,0.4214133,18.88696,3.8007
9.392667999999958,0.9253555,3.557285,1.714765,3.710347,4.572381,1.786972,2.699406,1.896271,3.909702,1.234427,5.377882,2.197997,0.4168534,18.02084,5.6298
9.49258999999995,0.8687236,3.314594,1.515267,3.457693,4.288793,1.667996,2.46034,1.795924,3.66525,1.099473,5.61651,2.030908,0.3903717,21.75921,5.578082
9.592511999999942,0.8155576,3.516776,2.649889,3.222244,4.022794,1.556941,2.908426,1.700887,3.536975,0.9792721,5.256959,1.87652,0.3655723,20.76137,5.752633
9.692433999999935,0.7656453,3.276849,2.341598,4.077408,3.773292,2.010898,2.866921,4.066437,3.275081,0.8722126,5.763097,3.620021,0.3423483,19.80929,5.743387
9.792355999999927,0.7187877,3.05329,2.069174,3.79976,3.539265,1.877013,2.613019,4.687249,3.032579,0.7768574,5.394162,4.209144,0.3205998,18.90087,5.421933
9.892278000000033,0.6747978,2.844984,2.1963,4.004567,3.319752,1.752043,2.517682,4.439208,3.090192,0.6919271,5.048846,4.433468,1.111682,18.70512,5.118471
9.992200000000025,0.6335001,3.439208,2.705634,3.731879,5.502457,1.635392,2.29471,4.204293,3.09349,0.6162817,5.874027,4.09644,1.04106,17.84734,4.831993
10.092122000000018,0.5947298,3.204573,2.390858,3.47776,5.161183,1.526508,2.091485,3.981809,3.062668,0.5489064,5.818643,3.785033,0.9749237,17.20642,4.751132
10.19204400000001,0.5583323,3.093112,2.734595,3.485564,4.841076,1.424874,2.304163,3.771098,2.835894,1.108954,5.446152,3.497299,0.9129891,18.95361,4.893
10.291966000000002,0.5241622,2.987006,2.416449,3.248218,4.540823,1.521159,2.100101,3.571538,2.625912,1.191131,5.903792,3.231438,0.8549891,19.15716,4.619142
10.391887999999994,0.4920834,3.058292,2.135317,3.027033,4.259192,1.419881,1.914111,3.382539,2.883371,1.06091,5.525851,2.985787,0.8006736,18.27865,4.360611
10.491809999999987,0.4619679,2.849644,1.886892,3.391339,3.995028,1.79547,1.744593,4.404787,2.709999,0.9449255,5.172104,2.758811,1.016663,18.80992,5.112051
10.591731999999979,0.4336954,2.655231,1.667369,3.997185,3.747248,1.675928,3.029483,4.171693,2.509338,0.841621,5.213935,2.549089,0.9520764,20.89207,4.825933
10.691653999999971,0.4071531,3.036274,2.350102,3.724999,3.514836,1.564345,2.761185,3.950934,4.941682,0.7496103,4.880156,2.355309,0.8915933,23.13556,4.843086
10.791575999999964,0.3822353,2.829128,2.076689,4.005753,3.296839,1.460192,4.096939,3.741858,4.575778,1.077707,4.909589,2.176261,0.8349525,23.86638,5.131125
10.891497999999956,0.3588424,2.636115,1.835085,4.096666,3.092363,1.362973,3.734105,3.543845,4.236966,0.9598858,4.595294,3.336078,0.7819099,22.77191,4.843939
10.991419999999948,0.3368812,2.536294,2.418459,3.817707,2.900568,1.272227,4.06487,3.356311,3.923242,0.8549458,5.43618,3.082473,0.732237,21.72763,5.74352
11.09134199999994,0.316264,2.363259,3.063547,4.224679,2.720669,1.187522,3.704876,3.178701,3.632748,0.7614783,5.088173,2.848146,0.6857197,20.79924,5.80535
11.191263999999933,0.2969086,3.040226,2.707131,4.363796,2.551927,2.228306,3.376763,3.010489,3.363763,1.770575,4.762445,2.631633,0.6421575,20.7731,5.971116
11.291185999999925,0.2787378,2.832811,3.495943,4.066646,2.393651,2.141558,3.077709,2.85118,3.114694,2.084751,6.082166,2.431579,0.6013628,19.83929,6.375196
11.391108000000031,0.261679,2.639546,3.278234,4.144636,2.245192,1.998974,2.80514,2.7003,2.884068,1.856835,5.692805,2.246733,0.5631596,18.92949,6.01838
11.491030000000023,0.2456642,4.085511,3.301917,3.86241,2.105941,1.865883,3.922376,2.557405,2.670519,1.653835,6.368083,2.075939,0.5273834,24.37691,5.681535
11.590952000000016,0.2306295,3.806782,2.917769,3.599402,1.975326,1.741653,3.575001,3.610942,2.472781,1.473029,5.960419,2.162175,0.49388,23.42133,5.363543
11.690874000000008,0.216515,3.54707,2.578313,3.354303,3.562436,1.625695,3.258391,3.558767,2.289685,1.311989,5.578852,2.8247,0.462505,22.34727,5.365607
11.790796,0.7647082,3.305076,2.278349,3.125894,7.005746,1.517457,2.96982,5.384188,2.120147,1.168555,5.907524,2.609969,2.463232,21.32247,7.429612
11.890717999999993,0.717908,3.079592,4.155856,2.913039,6.571235,1.416425,2.706806,5.099266,2.327747,1.040802,5.529343,2.411562,2.382072,20.34466,9.922661
11.990639999999985,0.673972,2.869491,3.672359,2.714678,6.163674,1.32212,3.074285,4.829422,2.404973,0.9270155,5.71316,2.508175,2.230744,19.41169,9.367295
12.090561999999977,0.6327248,2.673723,3.784981,3.9369,5.78139,1.234094,4.013981,4.573857,2.226898,1.195014,5.659179,3.141774,2.089031,18.52151,8.958418
12.19048399999997,0.5940019,2.701826,3.344633,3.66882,5.422817,1.151928,3.713502,4.331817,2.26312,1.542753,5.296897,3.200388,1.956319,17.67214,8.719307
12.290405999999962,0.5576489,2.517497,2.955515,3.535155,5.086483,1.075233,3.384626,4.102585,2.857091,1.374091,6.973381,2.957098,1.832039,21.59753,8.231293
12.390327999999954,0.5235207,3.233899,2.611667,3.294431,4.771009,1.17554,3.084875,3.885483,2.645539,1.223867,6.526968,2.732302,1.715654,21.03988,7.770592
12.490249999999946,0.4914812,3.190159,2.307823,3.777194,4.475101,1.097273,2.811671,3.67987,2.449651,2.427653,6.109132,2.524595,1.606662,20.07504,7.335677
12.590171999999939,0.4614024,3.833166,2.039329,5.020489,4.197546,1.024217,2.963174,3.485138,2.268268,2.372106,5.718046,2.332678,1.504595,19.15443,6.925103
12.690093999999931,0.4331646,3.571653,1.802071,5.146323,3.937206,0.956025,2.700748,3.300711,2.294142,2.112774,6.349323,2.443596,1.409012,21.16581,7.564025
12.790015999999923,0.4066548,3.327982,1.818452,5.072383,3.693012,0.9905995,2.461564,3.126043,2.124274,3.596483,5.94286,2.257836,1.3195,20.19519,7.740229
12.88993800000003,0.3817675,3.100935,1.606892,4.726983,3.463964,1.991464,2.722174,2.960618,3.329383,3.203296,5.562417,2.797887,1.235676,19.26907,7.307013
12.989860000000022,0.3584033,2.889378,3.114333,4.405103,3.249122,1.858873,2.68137,2.803947,3.08286,2.853094,5.206329,2.585194,1.157176,18.38543,6.898044
13.089782000000014,0.3364689,2.974658,2.752008,4.267336,3.047605,1.73511,3.563221,3.808623,3.608281,2.541178,6.219881,2.546213,1.083663,20.10627,6.511964
13.189704000000006,0.315877,2.771716,2.431837,4.133983,2.858586,1.619587,3.247654,3.607077,3.341108,2.263362,5.821704,2.388145,1.014821,25.18399,6.147493
13.289625999999998,0.2965453,4.164575,2.148915,3.951377,2.681291,1.511755,3.790344,3.416197,3.093717,2.015918,6.447425,2.206601,0.9503518,24.0291,5.803421
13.38954799999999,0.2783967,3.880452,1.898908,4.292984,2.514992,1.411103,3.454663,3.235418,2.864644,1.795527,6.034681,2.86901,0.8899782,22.92717,6.372296
13.489469999999983,0.2613587,3.770266,1.677987,4.16344,2.359007,1.317152,3.163444,3.064205,2.652533,1.59923,5.648361,2.65091,0.9658809,21.87577,6.015643
13.589391999999975,0.5409737,3.513045,1.570981,3.879933,2.212697,1.229457,3.871398,4.217994,2.929119,1.424393,5.286771,3.467801,0.9045208,20.87259,6.065697
13.689313999999968,0.507866,3.457394,1.388212,3.615732,2.075461,1.1476,3.528538,4.588723,3.336006,2.618654,4.948328,3.665638,0.8470587,19.91541,6.690395
13.78923599999996,0.4767845,3.221518,1.226706,4.156228,1.946736,1.071193,3.216043,5.62715,3.585917,2.332368,4.631553,4.565809,0.793247,19.00212,6.315938
13.889157999999952,0.4476053,3.001734,1.08399,3.873213,1.825996,0.9998737,2.931223,5.499728,3.320399,2.077381,7.41889,4.21872,0.7428539,19.43496,6.99115
13.989079999999944,0.4202117,3.06616,1.491914,3.609469,1.712744,0.9333025,3.844011,6.536674,3.074542,1.85027,7.58554,3.898018,0.6956622,18.54371,7.712471
14.089001999999937,0.3944947,3.02778,1.318343,4.119378,1.606516,0.8711635,3.503577,6.190764,2.846889,1.647988,7.099939,5.021109,0.6514684,17.69333,7.280809
14.188923999999929,0.3703516,2.821213,1.229662,3.838871,1.506877,0.8131618,4.474331,5.86316,2.636092,1.467821,6.645424,4.639409,0.6100821,17.23786,6.873306
14.288845999999921,0.3476861,3.577876,1.086602,3.611738,1.413417,0.7590218,4.078074,5.552891,2.440904,1.30735,6.220005,4.286726,0.5713251,16.82766,6.488612
14.388768000000027,0.3264076,3.33378,0.9601858,5.327552,1.325754,0.7084864,3.71691,5.259042,2.260168,1.164424,5.821821,5.376351,0.5350301,22.45604,6.414711
14.48869000000002,0.3064314,3.967602,0.8484768,4.964777,1.243528,1.860896,5.077701,4.980743,2.754377,1.037122,5.449127,4.967646,0.5010409,21.42625,6.055684
14.588612000000012,0.2876778,3.696918,1.637838,5.076977,1.166402,1.736998,4.628008,4.717171,3.091341,0.9237382,5.746738,4.590011,0.469211,23.85698,5.967638
14.688534000000004,0.2700719,3.444701,1.511002,4.731264,1.094059,1.62135,4.218141,4.467546,2.862444,0.82275,7.496758,4.241083,0.4394031,22.76294,5.633633
14.788455999999996,0.2535434,3.854458,1.33521,4.409092,1.026204,1.513401,3.886276,4.231131,4.073498,0.7328024,7.318655,5.233685,0.4114889,23.31212,6.305299
14.888377999999989,0.2380266,3.591493,1.179871,4.108858,0.9625564,1.412639,4.084295,5.672561,4.458041,1.044323,6.850139,4.835826,0.3853479,22.24307,5.952395
14.988299999999981,0.2234593,3.346468,1.042603,3.829069,0.9028566,1.318586,4.790709,5.372378,5.134442,0.930152,7.364229,6.966838,0.3608677,21.22304,5.713827
15.088221999999973,0.2097836,3.11816,0.9213058,3.568331,0.8468596,1.230795,4.366433,5.088081,4.754264,0.8284626,6.892795,6.437226,0.3379426,26.54152,5.697951
15.188143999999966,0.1969448,2.99494,3.139376,3.968408,0.7943357,1.148849,4.076127,4.818829,4.402237,0.7378904,6.45154,5.947875,0.3164739,25.32438,5.37904
15.288065999999958,0.1848917,2.790614,3.554882,3.698183,0.7450694,1.793477,3.715136,4.563825,4.076276,0.6572201,6.038534,5.495723,0.296369,24.16305,5.077978
15.38798799999995,0.1735763,3.768587,3.141304,3.446357,0.6988586,1.674068,3.386115,4.322315,3.77445,0.5853692,5.651967,5.077944,0.2775414,23.05498,5.163385
15.487909999999943,0.1629534,3.681594,2.775841,3.401442,0.6555141,2.382856,3.703353,4.093585,3.494972,0.5213733,5.290146,4.691924,0.2599099,21.99772,15.37453
15.587831999999935,0.1529807,3.430422,2.452897,3.670107,0.6148577,2.224206,3.375375,3.87696,3.236189,0.9312822,6.316817,4.335248,0.2433984,21.55492,17.24685
15.687753999999927,0.1436182,3.196386,2.167525,3.742813,0.576723,2.186522,3.208908,3.671798,3.08143,2.067766,5.912435,4.005687,0.2279359,20.56645,16.28155
15.787676000000033,0.1348288,2.978317,2.416994,4.071861,0.5409535,2.040944,3.862534,3.477494,4.163486,1.841706,5.533939,3.701179,0.2134556,25.83877,15.37028
15.887598000000025,0.1265772,3.878593,3.685167,4.226502,0.5074024,1.905059,3.671231,3.293471,3.855202,1.640361,5.179675,3.419819,0.1998953,26.65672,14.51001
15.987520000000018,0.1188307,3.613981,3.256431,4.984238,0.4759323,2.351362,3.346098,3.119186,3.569746,1.461027,4.848089,3.159848,0.1871964,26.29938,13.6979
16.08744200000001,0.1115582,3.367423,2.877575,4.64484,0.446414,2.194809,3.04976,2.954124,3.305425,1.3013,4.53773,2.91964,0.1753043,25.09334,12.93123
16.187364000000002,0.1047308,3.825807,2.702499,4.328553,0.4187265,2.04868,2.779666,2.797797,3.060677,1.159034,4.24724,2.697692,0.1641676,23.9426,12.20748
